group_id,task,n_members,start_time,end_time,duration,speaker_id,text
35068,PS3,6,126.92,129.48,2.56,2.0,Voice sorry in our phone and then instead of.
35068,PS3,6,129.48,130.68,1.2,1.0,Saying just click play.
35068,PS3,6,135.4,136.16,0.76,3.0,Sign language.
35068,PS3,6,136.92,137.64,0.72,5.0,"Yeah, sign language."
35068,PS3,6,148.32,150.04,1.72,4.0,"And then we have to choose one, right?"
35068,PS3,6,150.4,154.88,4.48,2.0,"Choose one, we have 9 minutes left."
35068,PS3,6,158.08,164.12,6.04,6.0,I'm not sure like if sorry in this context English only or including other languages as well.
35068,PS3,6,164.68,166.24,1.56,2.0,We can just put that assumption.
35068,PS3,6,166.96,167.16,0.2,1.0,Yeah.
35068,PS3,6,168.12,173.16,5.04,6.0,"Because like if it's somebody in English, I don't have a have to worry about other countries, right?"
35068,PS3,6,173.52,184.76,11.24,6.0,"And then for English, for those countries who using it as a main language, we can kind of some come up with something that like it's human nature that we say sorry first."
35068,PS3,6,185.2,190.56,5.36,6.0,"So those who say sorry, first, we kind of have some kind of workshop or some kind of like education."
35068,PS3,6,197.0,208.52,11.52,6.0,People saying I mean change human behavior.
35068,PS3,6,208.92,209.96,1.04,6.0,Like stop saying sorry.
35068,PS3,6,209.96,214.48,4.52,6.0,"First, let me say I'm saying sorry and think of something else."
35068,PS3,6,214.64,215.36,0.72,1.0,Before I read you.
35068,PS3,6,216.24,216.92,0.68,6.0,Get what I mean right?
35068,PS3,6,217.04,217.44,0.4,6.0,Yes.
35068,PS3,6,220.64,230.56,9.92,5.0,"True trainings, communications like advertisement, sorry is the new."
35068,PS3,6,230.64,231.6,0.96,5.0,"Sorry, is something new."
35068,PS3,6,234.68,236.72,2.04,1.0,Sorry is the new sorry.
35068,PS3,6,237.8,238.2,0.4,6.0,And like.
35068,PS3,6,238.32,240.0,1.68,5.0,Add to all day.
35068,PS3,6,240.32,240.48,0.16,6.0,Long.
35068,PS3,6,247.72,249.32,1.6,2.0,I will remove this one first now.
35068,PS3,6,249.4,252.32,2.92,1.0,So we can put data on.
35068,PS3,6,260.88,263.08,2.2,4.0,Do we have like to do 2 cases?
35068,PS3,6,263.16,275.04,11.88,4.0,"1 is that we assume that sorry in this case it's like in only English, but under another case, if this context is sorry for every language?"
35068,PS3,6,277.08,279.08,2.0,4.0,Or is it like too complicated?
35068,PS3,6,281.12,282.76,1.64,2.0,Because we just need one creative.
35068,PS3,6,282.76,285.12,2.36,1.0,Idea we have to be to reduce its.
35068,PS3,6,286.56,292.4,5.84,3.0,Maybe like let them wear some kind of mask and then was AX with the word sorry.
35068,PS3,6,292.76,299.56,6.8,3.0,So you remind each other when you see and when you want to open your mask to talk you will be reminded by a person face.
35068,PS3,6,307.88,313.08,5.2,3.0,And prevent them from like having the motive to speak because they have the mass oil or.
35068,PS3,6,314.28,316.68,2.4,4.0,Like in a ship in the van.
35068,PS3,6,317.56,318.24,0.68,1.0,"Oh, like."
35068,PS3,6,318.6,322.24,3.64,4.0,"When you want to say sorry, it turns to another word automatically."
35068,PS3,6,324.44,327.48,3.04,3.0,"Anywhere time we can invent that innovation, everybody would be."
35068,PS3,6,328.32,330.48,2.16,2.0,But there is no time constraint mentioned here.
35068,PS3,6,335.08,350.96,15.88,1.0,A ship inside human brain to like to change behavior to automatically.
35068,PS3,6,351.48,354.68,3.2,4.0,To automatically change the word sorry to other words.
35068,PS3,6,357.04,358.52,1.48,1.0,"Sorry to have that, but it."
35068,PS3,6,359.0,361.28,2.28,4.0,Can like actually there's a ship.
35068,PS3,6,362.92,363.64,0.72,6.0,Not me.
35068,PS3,6,364.8,367.08,2.28,3.0,How you implant that to 7 billion people?
35068,PS3,6,371.48,371.76,0.28,6.0,OK.
35068,PS3,6,373.04,373.52,0.48,2.0,Pick one.
35068,PS3,6,373.6,375.2,1.6,2.0,We can just pick one.
35068,PS3,6,375.76,384.0,8.24,6.0,Remove arrest people who says remove ban English.
35068,PS3,6,387.04,387.96,0.92,2.0,How about change the?
35068,PS3,6,387.96,389.48,1.52,1.0,Word sorry to sorry I don't.
35068,PS3,6,389.76,390.8,1.04,6.0,"Think so again, Fine."
35068,PS3,6,390.8,391.6,0.8,6.0,How are you?
35068,PS3,6,391.64,394.08,2.44,2.0,"Guys, I mean we can combine several."
35068,PS3,6,394.08,394.68,0.6,1.0,Bullets to.
35068,PS3,6,394.68,395.12,0.44,2.0,1
35068,PS3,6,400.08,408.28,8.2,6.0,"Human behavior is actually similar to what thing mentionable mask and minimize human interaction, Yeah."
35068,PS3,6,409.84,419.52,9.68,3.0,11 team could be so he had been Zoe and or that but for.
35068,PS3,6,420.28,422.76,2.48,4.0,"The math you don't need to change behavior, right?"
35068,PS3,6,422.8,424.28,1.48,4.0,Just say it.
35068,PS3,6,424.32,424.92,0.6,4.0,But the math.
35068,PS3,6,425.12,427.72,2.6,3.0,We're trying to change their behavior.
35068,PS3,6,427.84,428.48,0.64,3.0,Their behavior.
35068,PS3,6,428.48,430.56,2.08,2.0,By reminder reminding the.
35068,PS3,6,430.64,431.24,0.6,3.0,People.
35068,PS3,6,431.44,433.2,1.76,3.0,So everything is under I thought.
35068,PS3,6,434.44,434.8,0.36,4.0,It's like.
35068,PS3,6,435.24,435.56,0.32,1.0,The more so.
35068,PS3,6,437.88,440.72,2.84,2.0,"Basically, the team is to change human behavior behavior."
35068,PS3,6,440.72,440.92,0.2,1.0,Through.
35068,PS3,6,441.04,442.56,1.52,2.0,Like advertisement or the.
35068,PS3,6,442.6,443.92,1.32,1.0,Use of masks.
35068,PS3,6,444.8,445.52,0.72,2.0,To remind them.
35068,PS3,6,447.36,448.28,0.92,6.0,"OK, let's wrap things up."
35068,PS3,6,449.64,472.32,22.68,1.0,Before so I will delete that one or.
35068,PS3,6,474.92,475.6,0.68,2.0,Change.
35068,PS3,6,476.68,480.56,3.88,1.0,Replace the word sorry.
35068,PS3,6,481.64,483.2,1.56,1.0,Sorry is the new sorry I think.
35068,PS3,6,484.28,484.84,0.56,2.0,It's good.
35068,PS3,6,486.2,486.48,0.28,6.0,Yeah.
35068,PS3,6,487.44,487.72,0.28,2.0,Put a.
35068,PS3,6,487.72,488.88,1.16,1.0,Shape I delete PUT.
35068,PS3,6,488.88,490.88,2.0,2.0,Shape now minimize interaction.
35068,PS3,6,491.16,492.08,0.92,2.0,Delete this one so.
35068,PS3,6,492.08,493.6,1.52,1.0,I think we all agree to go with.
35068,PS3,6,493.6,494.08,0.48,2.0,This one.
35068,PS3,6,495.2,499.44,4.24,1.0,Right face.
35068,PS3,6,499.92,500.08,0.16,3.0,Mask.
35068,PS3,6,500.2,508.12,7.92,1.0,Face mask with X Sorry.
35068,PS3,6,512.88,520.16,7.28,5.0,"Yeah, one more campaign."
35068,PS3,6,524.4,525.68,1.28,6.0,Remove at some time.
35068,PS3,6,533.64,534.52,0.88,6.0,That's all you need.
35068,PS3,6,536.04,536.32,0.28,6.0,Thanks.
35068,PS3,6,536.68,537.48,0.8,6.0,Are we serious?
35068,PS3,6,538.88,539.6,0.72,2.0,"Yeah, I'm serious."
35068,PS3,6,539.6,539.72,0.12,2.0,Yeah.
35068,PS3,6,539.72,539.8,0.08,2.0,Why?
35068,PS3,6,542.52,543.92,1.4,3.0,Not he can be like the new slang.
35068,PS3,6,543.92,544.8,0.88,2.0,Saw he like this.
35068,PS3,6,545.32,549.44,4.12,1.0,"Sorry, no, no EE."
35068,PS3,6,549.68,550.92,1.24,2.0,Might be weird in some.
35068,PS3,6,550.92,555.88,4.96,1.0,Context No.
35068,PS3,6,555.88,557.4,1.52,2.0,I think we can use a Samsung here.
35068,PS3,6,557.48,559.56,2.08,2.0,I don't think we have to remove it.
35068,PS3,6,561.56,563.8,2.24,1.0,Let's go in the next everyone agree?
35068,PS3,6,566.6,566.88,0.28,5.0,Why?
35068,PS3,6,568.36,569.2,0.84,2.0,What do you want to do?
36284,PS5,3,0.24,10.96,10.72,1.0,"Let's make this device Voluntary attrition happens when an employee decides to leave the company, resulting in the reduction of valued talent in the workforce."
36284,PS5,3,11.84,15.96,4.12,1.0,Please come up with a creative idea to stop voluntary employee attrition.
36284,PS5,3,16.68,17.4,0.72,1.0,Pay them more.
36284,PS5,3,18.72,20.12,1.4,1.0,There's no creativity in that.
36284,PS5,3,21.4,22.48,1.08,1.0,Increase salary.
36284,PS5,3,22.6,24.04,1.44,2.0,"Yeah, but the issue is sorry."
36284,PS5,3,24.36,24.92,0.56,2.0,"Go ahead, go ahead."
36284,PS5,3,24.92,25.76,0.84,2.0,"No, no, no."
36284,PS5,3,25.76,33.4,7.64,2.0,"I'm so sorry about it are because if you're treating them badly, then that's that's not is that voluntary?"
36284,PS5,3,33.4,35.92,2.52,1.0,"If you're treating them badly and therefore they leave, is that voluntary?"
36284,PS5,3,35.92,36.04,0.12,1.0,Is.
36284,PS5,3,36.04,36.92,0.88,2.0,I'm not sure that's voluntary.
36284,PS5,3,37.24,37.76,0.52,1.0,Voluntary.
36284,PS5,3,37.76,38.88,1.12,1.0,I think voluntary.
36284,PS5,3,38.88,41.08,2.2,1.0,You can live for whatever reason you want from company.
36284,PS5,3,41.12,42.24,1.12,2.0,You found if you found like a better.
36284,PS5,3,42.24,42.56,0.32,2.0,"Yeah, you."
36284,PS5,3,42.72,45.32,2.6,1.0,Found a better You don't like the environment you.
36284,PS5,3,45.32,46.08,0.76,1.0,"I don't know, Yeah."
36284,PS5,3,47.52,49.92,2.4,2.0,"Make it illegal to the, I don't know, illegal."
36284,PS5,3,50.08,51.28,1.2,2.0,"I don't know, to leave."
36284,PS5,3,51.36,52.76,1.4,2.0,"Yeah, this is just."
36284,PS5,3,53.36,54.0,0.64,2.0,"I know, I know."
36284,PS5,3,54.72,55.76,1.04,2.0,It's fine.
36284,PS5,3,64.36,66.84,2.48,2.0,You could offer incentives to stay.
36284,PS5,3,66.88,67.68,0.8,2.0,What incentives?
36284,PS5,3,68.12,68.52,0.4,1.0,"Yeah, yeah."
36284,PS5,3,69.12,69.8,0.68,2.0,That's not creative.
36284,PS5,3,69.8,70.36,0.56,2.0,I don't want to say.
36284,PS5,3,78.04,81.24,3.2,1.0,"Attrition means just, you know, resigning, right?"
36284,PS5,3,81.32,81.92,0.6,2.0,Yeah.
36284,PS5,3,82.12,83.44,1.32,1.0,There's no other specific.
36284,PS5,3,83.52,83.96,0.44,1.0,"Yeah, it's."
36284,PS5,3,83.96,84.12,0.16,2.0,Just.
36284,PS5,3,106.24,124.44,18.2,1.0,"SO1 solution would be not breaking the one who resigns back, but creating another mechanism that even if employees are voluntarily resigning, there's no attrition in the workforce so there is some sort of backup."
36284,PS5,3,124.48,127.72,3.24,2.0,"Oh well, but OK."
36284,PS5,3,127.72,132.72,5.0,2.0,"But the, the, the question isn't about how to keep the the company functioning."
36284,PS5,3,132.72,135.48,2.76,2.0,"It's more about how to stop the attrition in the 1st place, right."
36284,PS5,3,135.48,139.36,3.88,1.0,"So it's not like, you know, if you you can't, you can't really solve that just by, you know, getting you make."
36284,PS5,3,139.56,147.56,8.0,3.0,Your voluntarily leave or attrition even harder if you have to finest someone to replace you.
36284,PS5,3,148.08,153.64,5.56,2.0,"Before oh, if you have to find oh, sorry, I thought you meant the company has or you have to personally find 'cause that's interesting, like if you."
36284,PS5,3,153.8,154.12,0.32,1.0,Let's say.
36284,PS5,3,154.12,154.84,0.72,1.0,What does it mean?
36284,PS5,3,154.84,155.88,1.04,1.0,Employee attrition.
36284,PS5,3,156.04,157.16,1.12,1.0,Let's define the term.
36284,PS5,3,160.56,160.96,0.4,1.0,Let's see.
36284,PS5,3,161.84,168.72,6.88,2.0,Mandate find a replacement for themselves.
36284,PS5,3,173.6,174.28,0.68,2.0,Is that a word?
36284,PS5,3,175.56,176.32,0.76,2.0,"Oh, it says it's a word."
36284,PS5,3,176.32,177.2,0.88,2.0,"It's fine, Grammarly."
36284,PS5,3,177.2,177.48,0.28,2.0,Come on.
36284,PS5,3,177.48,179.0,1.52,2.0,Come on.
36284,PS5,3,179.0,179.48,0.48,2.0,"OK, that's fine."
36284,PS5,3,180.8,181.2,0.4,1.0,A trip.
36284,PS5,3,181.6,183.12,1.52,2.0,"Yeah, I have the English."
36284,PS5,3,186.56,186.76,0.2,2.0,Yeah.
36284,PS5,3,186.76,187.08,0.32,2.0,So did.
36284,PS5,3,187.08,187.84,0.76,2.0,Did you find something?
36284,PS5,3,187.92,188.44,0.52,2.0,"No, it's just."
36284,PS5,3,188.88,192.32,3.44,1.0,It says even though we cannot use Internet.
36284,PS5,3,192.32,192.92,0.6,2.0,"Oh yeah, that's true."
36284,PS5,3,192.92,193.92,1.0,2.0,Why are you using Internet?
36284,PS5,3,194.44,198.36,3.92,1.0,Voluntary attrition occurs when employees leave a company of their own volition.
36284,PS5,3,198.48,199.0,0.52,1.0,Yeah.
36284,PS5,3,199.0,202.64,3.64,1.0,Employees living voluntarily may indicate that they are problems at the company.
36284,PS5,3,202.64,202.88,0.24,1.0,Yes.
36284,PS5,3,203.16,206.72,3.56,1.0,Or it may mean that people have personal reasons for deploying the business.
36284,PS5,3,207.32,207.44,0.12,1.0,Yeah.
36284,PS5,3,213.0,217.04,4.04,2.0,"I would say the 4th 1 is probably the most creative that we have so far, but I don't know, maybe we can do better than that."
36284,PS5,3,222.08,225.56,3.48,1.0,"But this is kind of no, isn't it happening?"
36284,PS5,3,225.8,226.28,0.48,2.0,Which one?
36284,PS5,3,226.8,227.64,0.84,1.0,#4.
36284,PS5,3,227.84,228.04,0.2,2.0,It.
36284,PS5,3,228.48,230.4,1.92,1.0,Depends on the terms that you've signed.
36284,PS5,3,232.68,233.12,0.44,2.0,"Wait, really?"
36284,PS5,3,233.12,235.8,2.68,2.0,Like isn't they can make you find someone to replace you?
36284,PS5,3,235.8,238.4,2.6,2.0,"Like actually, because I didn't know that would be like, good."
36284,PS5,3,242.76,258.56,15.8,1.0,"And if you find someone to replace you that is performing better than you do, you get extra like a bonus, you get a little, you know, compensation for for your good choice."
36284,PS5,3,259.16,260.56,1.4,2.0,But then wait.
36284,PS5,3,261.0,261.16,0.16,2.0,Huh?
36284,PS5,3,261.96,263.08,1.12,2.0,Would that really OK?
36284,PS5,3,263.08,271.44,8.36,2.0,"I'm not sure that would stop because the idea of this is to make it like difficult to a trip because you have to find someone and not not everyone can find any can find someone, right?"
36284,PS5,3,271.76,272.76,1.0,2.0,So then if you have to make it.
36284,PS5,3,272.88,274.28,1.4,1.0,You say they can make it too difficult.
36284,PS5,3,274.52,274.92,0.4,2.0,I'm not sure.
36284,PS5,3,274.96,275.6,0.64,2.0,I'm not well.
36284,PS5,3,278.36,283.4,5.04,2.0,"So you're making it both difficult and easy by saying like, you know, if you find someone better then we'll give you money."
36284,PS5,3,283.4,284.28,0.88,2.0,So that that makes it more.
36284,PS5,3,284.36,287.88,3.52,1.0,"First of all, yes, first of all you need to find someone, right?"
36284,PS5,3,291.0,296.76,5.76,1.0,And this is going to be part of the terms when you sign that you sign when you start working for a company.
36284,PS5,3,297.28,300.56,3.28,1.0,So like you like part of a termination clause.
36284,PS5,3,300.72,325.08,24.36,1.0,"So your contract should have a termination clause that says that if I want to leave my job voluntarily, I need to find replacement and if I find replace a replacement that is considered a high performing replacement by the company, then I am eligible for compensation."
36284,PS5,3,325.12,325.36,0.24,1.0,Yeah.
36284,PS5,3,326.76,328.76,2.0,2.0,But don't we want to punish them more?
36284,PS5,3,329.16,330.76,1.6,2.0,Because in this way we want.
36284,PS5,3,330.76,332.48,1.72,1.0,To punish them or we want to encourage them.
36284,PS5,3,332.72,333.16,0.44,2.0,To like.
36284,PS5,3,333.36,335.04,1.68,1.0,Improve the workforce of our.
36284,PS5,3,335.04,335.36,0.32,2.0,Company.
36284,PS5,3,335.36,336.52,1.16,2.0,"Oh, and therefore they won't."
36284,PS5,3,337.12,338.68,1.56,2.0,But that's not they will.
36284,PS5,3,338.68,339.44,0.76,2.0,"Yeah, exactly."
36284,PS5,3,339.48,339.8,0.32,2.0,"Well, yeah."
36284,PS5,3,339.92,347.24,7.32,1.0,But the outcome for the company might be OK that we got rid of of an employee and replaced him or her with a better.
36284,PS5,3,347.24,350.48,3.24,2.0,"One, OK, so you're, you're talking the the issue of the reduction of talent."
36284,PS5,3,350.56,353.08,2.52,2.0,"That's what the issue you're tackling, not the directly of the."
36284,PS5,3,353.72,355.4,1.68,1.0,"Yeah, not directly preventing."
36284,PS5,3,355.8,364.96,9.16,2.0,"Attrition aggressor Lee, do you have any alternative ideas?"
36284,PS5,3,364.96,376.0,11.04,2.0,"I don't know, but the and provide, yeah."
36284,PS5,3,376.0,376.4,0.4,1.0,I don't know.
36284,PS5,3,376.4,382.04,5.64,1.0,"Another creative idea is Oh my God, this."
36284,PS5,3,382.08,382.4,0.32,2.0,Is a.
36284,PS5,3,382.76,413.04,30.28,1.0,"This is a disaster to like for the company to strategically employ employees and their partners or their friends so that when they have to voluntarily attract, you know what I mean, they would have to separate from their partner or from."
36284,PS5,3,413.2,416.68,3.48,2.0,Oh they so they in the closet says you have to separate if you is that the OR no?
36284,PS5,3,416.72,420.4,3.68,1.0,"No, no, I'm just saying that, OK, if we are too, we are a couple, OK?"
36284,PS5,3,420.76,421.0,0.24,2.0,Right.
36284,PS5,3,421.12,421.24,0.12,1.0,Right.
36284,PS5,3,421.56,422.28,0.72,1.0,And it's.
36284,PS5,3,422.28,422.92,0.64,2.0,"Very early, but it's."
36284,PS5,3,423.4,423.52,0.12,1.0,Fine.
36284,PS5,3,423.52,424.16,0.64,1.0,"Yeah, I know."
36284,PS5,3,424.36,427.68,3.32,1.0,"And like our, our, our, yeah, I'm interested in that."
36284,PS5,3,427.68,430.64,2.96,1.0,There's a company that has an interest in me to employ me.
36284,PS5,3,431.0,432.52,1.52,1.0,They will employ you as well.
36284,PS5,3,432.6,433.64,1.04,1.0,They will employ me and you.
36284,PS5,3,434.44,438.16,3.72,1.0,"So we are together in the company, which means that it's more, more of a I don't know."
36284,PS5,3,438.2,439.24,1.04,1.0,I don't know if it's suitable.
36284,PS5,3,439.6,441.8,2.2,2.0,"'Cause I mean, I'm not sure if everyone would be put off by that."
36284,PS5,3,441.8,442.8,1.0,2.0,"I feel like it's just like, you know, if."
36284,PS5,3,442.8,443.04,0.24,2.0,Maybe.
36284,PS5,3,443.04,443.6,0.56,1.0,It's a discourse.
36284,PS5,3,443.6,446.32,2.72,1.0,"I don't know, being employed, I don't want to be with my partner, you know?"
36284,PS5,3,447.52,450.84,3.32,2.0,Is there any way to like discourage them further to like for them not to cause?
36284,PS5,3,450.88,451.88,1.0,2.0,Are there any like punishments?
36284,PS5,3,452.0,455.64,3.64,2.0,"For example, oh, if you leave the company you have to leave the country like you must."
36284,PS5,3,455.84,456.68,0.84,2.0,Would that be?
36284,PS5,3,456.96,457.48,0.52,1.0,Would that work?
36284,PS5,3,458.0,458.84,0.84,2.0,That's not human rights.
36284,PS5,3,458.84,459.12,0.28,2.0,It should be.
36284,PS5,3,459.12,459.32,0.2,2.0,You go.
36284,PS5,3,460.8,461.96,1.16,1.0,To prison for one month.
36284,PS5,3,462.16,466.12,3.96,2.0,"Yeah, you know, I'm just getting worse and worse."
36284,PS5,3,466.12,466.64,0.52,2.0,Mandate.
36284,PS5,3,468.0,473.96,5.96,1.0,Legal consequences of voluntary like implement legal consequences for voluntary.
36284,PS5,3,479.2,482.56,3.36,2.0,"I mean, is there anything worth?"
36284,PS5,3,482.56,483.84,1.28,2.0,"I don't know, I mean, a fine."
36284,PS5,3,483.84,484.88,1.04,2.0,"OK, well, a fine is not."
36284,PS5,3,485.0,485.44,0.44,2.0,"Yeah, a fine is."
36284,PS5,3,485.72,492.52,6.8,1.0,Not any tax tax related perks you can give so.
36284,PS5,3,493.24,497.16,3.92,2.0,"Perks OK, so like of staying or oh, oh, that's a good point."
36284,PS5,3,497.16,498.76,1.6,2.0,Long like maybe instead of?
36284,PS5,3,499.84,500.24,0.4,1.0,Punishment.
36284,PS5,3,500.24,500.48,0.24,2.0,You can.
36284,PS5,3,500.88,515.16,14.28,1.0,So increased taxation for a certain period of time when someone voluntarily leaves a company.
36284,PS5,3,516.16,516.4,0.24,2.0,"Oh, so."
36284,PS5,3,516.4,517.48,1.08,2.0,So that's like a punishment I guess.
36284,PS5,3,517.48,518.0,0.52,1.0,Punishment.
36284,PS5,3,518.04,518.24,0.2,1.0,Yeah.
36284,PS5,3,520.12,520.96,0.84,1.0,Or.
36284,PS5,3,521.0,521.56,0.56,2.0,Reduce.
36284,PS5,3,521.6,522.32,0.72,2.0,Reduce.
36284,PS5,3,522.8,535.44,12.64,1.0,"Taxation, where someone is staying in a company for a long for a longer period, so they're encouraged to stay instead of right starting a new job."
36284,PS5,3,536.0,540.16,4.16,2.0,"So, OK, so after you stay for a certain time, you get it gradually reduces, Yeah."
36284,PS5,3,540.16,547.6,7.44,1.0,Gradual reduction of taxation during long term employment.
36284,PS5,3,548.08,551.2,3.12,2.0,"Right, OK, we have not that much time, right."
36284,PS5,3,551.44,551.72,0.28,2.0,Let me.
36284,PS5,3,554.72,556.84,2.12,2.0,"Yeah, I think four and six are pretty good."
36284,PS5,3,556.84,557.88,1.04,2.0,I don't know.
36284,PS5,3,559.04,561.36,2.32,2.0,"Would we rather, you know, punish them or I guess we can."
36284,PS5,3,561.36,562.48,1.12,2.0,"OK, We can suggest punishing them."
36284,PS5,3,562.48,563.04,0.56,2.0,And now?
36284,PS5,3,563.08,564.16,1.08,1.0,That's a moral issue.
36284,PS5,3,568.36,572.96,4.6,2.0,"I mean, because obviously right now already like if you're staying for a long time in the company and you're probably you probably will be promoted, right."
36284,PS5,3,572.96,574.72,1.76,2.0,So that that will kind of already incentivize you.
36284,PS5,3,574.72,576.2,1.48,2.0,"But like, I'm not sure if that's enough."
36284,PS5,3,578.76,580.96,2.2,3.0,"So in terms of idea six, who gonna collect a tax?"
36284,PS5,3,581.16,583.36,2.2,3.0,The government or the where the company.
36284,PS5,3,584.96,591.0,6.04,3.0,So it is an initiative of the government to to increase the tax.
36284,PS5,3,591.12,601.64,10.52,1.0,"No, I mean, I guess we're saying that you are getting reimbursed by the company for your taxes when you're when you're staying for a longer period with them."
36284,PS5,3,601.68,603.4,1.72,1.0,So they'll start paying your tax.
36284,PS5,3,603.4,605.12,1.72,1.0,They give it's actually a financial.
36284,PS5,3,605.52,607.48,1.96,1.0,So the tax will be the same because it's not a.
36284,PS5,3,608.28,615.28,7.0,2.0,"But then the increased taxation though you're talking about, right, that's a bit different 'cause then who would be so then who would the, the, the government, I guess."
36284,PS5,3,615.28,615.44,0.16,1.0,Is.
36284,PS5,3,615.48,617.2,1.72,1.0,I don't like any of these two ideas so.
36284,PS5,3,624.36,625.76,1.4,2.0,"So I guess we could, yeah, we don't."
36284,PS5,3,626.04,627.04,1.0,2.0,We can go with four.
36284,PS5,3,627.04,627.8,0.76,2.0,Is that OK?
36284,PS5,3,627.8,628.84,1.04,2.0,"Four, yeah, we could do."
36284,PS5,3,628.84,629.56,0.72,2.0,Is that OK with you?
36284,PS5,3,635.24,636.08,0.84,1.0,I'm getting exhausted.
36284,PS5,3,636.28,636.88,0.6,2.0,"I know, right?"
36284,PS5,3,636.88,637.0,0.12,2.0,It's.
36284,PS5,3,637.96,640.68,2.72,1.0,All I need to write a like a 4000 word essay.
36284,PS5,3,641.08,642.88,1.8,2.0,I mean we we have already written a 4000.
35501,PS6,3,3.08,6.04,2.96,1.0,Signals singing in the shower for 10 minutes or more is good.
35501,PS6,3,8.4,10.48,2.08,2.0,"Oh, waterproof microphone."
35501,PS6,3,10.6,10.84,0.24,2.0,Hello.
35501,PS6,3,10.84,12.16,1.32,3.0,"Oh yeah, that's a good one."
35501,PS6,3,12.2,12.64,0.44,3.0,Waterproof.
35501,PS6,3,13.44,13.8,0.36,2.0,Equipment.
35501,PS6,3,14.32,15.28,0.96,3.0,Should we write things down?
35501,PS6,3,15.8,16.0,0.2,2.0,Yeah.
35501,PS6,3,16.56,17.72,1.16,3.0,Waterproof microphone.
35501,PS6,3,18.0,20.96,2.96,2.0,"Oh well, maybe more waterproof speakers on that, right?"
35501,PS6,3,21.08,21.24,0.16,3.0,Yeah.
35501,PS6,3,22.4,22.72,0.32,2.0,OK.
35501,PS6,3,23.24,24.88,1.64,3.0,"Sing star, you know, Sing, star."
35501,PS6,3,24.88,25.28,0.4,3.0,Sing star.
35501,PS6,3,25.28,28.96,3.68,3.0,"In, in, in the shower."
35501,PS6,3,29.16,29.44,0.28,3.0,Yeah.
35501,PS6,3,29.68,31.76,2.08,3.0,"Like, you know, since I write the PlayStation game, Yeah."
35501,PS6,3,31.96,32.12,0.16,2.0,No.
35501,PS6,3,33.08,34.04,0.96,3.0,"Oh, right, it's yeah."
35501,PS6,3,34.36,36.4,2.04,1.0,Like a music that's responsive to something.
35501,PS6,3,36.96,37.24,0.28,3.0,Yeah.
35501,PS6,3,37.36,39.08,1.72,2.0,"It's oh, you got to sing for the water to come out."
35501,PS6,3,39.12,39.44,0.32,2.0,Yes.
35501,PS6,3,39.48,41.44,1.96,2.0,"A responsive shower hat, Yes."
35501,PS6,3,41.6,41.88,0.28,2.0,Yeah.
35501,PS6,3,42.4,44.72,2.32,3.0,If you want like sad it like dribbles.
35501,PS6,3,44.72,46.08,1.36,2.0,Like an adaptive shower hat.
35501,PS6,3,46.08,47.04,0.96,2.0,"He's a genius, yeah."
35501,PS6,3,47.64,50.04,2.4,1.0,And with the lighting responsive lighting as.
35501,PS6,3,50.4,51.88,1.48,2.0,"Well, yes."
35501,PS6,3,53.52,57.24,3.72,2.0,Can I add a radio show phone in best shower singer?
35501,PS6,3,58.2,59.24,1.04,3.0,Oh radio show.
35501,PS6,3,60.4,61.16,0.76,2.0,I don't know how your phone.
35501,PS6,3,61.16,62.32,1.16,1.0,So singing to each other.
35501,PS6,3,62.52,65.12,2.6,2.0,"Yeah, I don't know how your phone went from the shower, but you could in theory."
35501,PS6,3,65.44,68.36,2.92,3.0,"Yeah, or if you go out like the speed waterproof speakers."
35501,PS6,3,68.72,69.72,1.0,2.0,"By the way, should we type this in?"
35501,PS6,3,70.2,71.16,0.96,2.0,Thanks for writing it down in there.
35501,PS6,3,71.16,71.44,0.28,2.0,But do you?
35501,PS6,3,71.44,71.72,0.28,2.0,Do you?
35501,PS6,3,71.76,72.64,0.88,2.0,Do you type the same on the thing?
35501,PS6,3,72.72,73.48,0.76,3.0,"Oh, is it?"
35501,PS6,3,73.56,75.44,1.88,3.0,"But we, no, this is our best time."
35501,PS6,3,75.48,76.32,0.84,3.0,"Yeah, yeah, yeah."
35501,PS6,3,80.2,83.44,3.24,3.0,Sitting in the shower we could do.
35501,PS6,3,84.52,86.08,1.56,2.0,"Limericks on the shampoo bottle, yes."
35501,PS6,3,86.32,86.92,0.6,3.0,"Oh, this is."
35501,PS6,3,86.96,87.56,0.6,2.0,Really good.
35501,PS6,3,89.32,90.72,1.4,2.0,Like song suggestions on the Sham football?
35501,PS6,3,90.72,90.92,0.2,2.0,Yeah.
35501,PS6,3,91.08,95.92,4.84,3.0,"Yeah, we could also gamify it kind of like, you know how we got from watch."
35501,PS6,3,96.2,99.32,3.12,3.0,"Yeah, like shows you, you've like gained like 12 minutes in life."
35501,PS6,3,99.52,101.24,1.72,2.0,"Yes, yeah, Apple Watch."
35501,PS6,3,101.24,101.6,0.36,1.0,"App, yeah."
35501,PS6,3,101.64,103.84,2.2,1.0,"If it's connected to mental health, yeah."
35501,PS6,3,103.84,104.16,0.32,3.0,Yeah.
35501,PS6,3,104.48,106.2,1.72,2.0,What's what's the a smart watch called again?
35501,PS6,3,106.2,111.84,5.64,2.0,What Apple Watch the other one watch Fitbit is like a Fitbit sing challenge is me.
